"CASP__CON"	"CASP__WD"	"CASP__WD.R"	"CASP__WL"	"CASP__WL.R"	"CMZ__CON"	"CMZ__WD"	"CMZ__WD.R"	"CMZ__PLATE"	"CMZ__WL"	"CMZ__WL.R"	"EXP__FIELD"	"HMA__FIELD"	"LSI1__CON"	"LSI1__WD"	"LSI1__WD.R"	"LSI1__FIELD"	"LSI1__WL"	"LSI1__WL.R"	"NRAMP__FIELD"	"QHB__CON"	"QHB__WD"	"QHB__FIELD"	"QHB__PLATE"	"RSS1__CON2"	"RSS1__CON"	"RSS1__WD"	"RSS1__WD.R"	"RSS1__FIELD"	"RSS1__PLATE"	"RSS1__SUB"	"RSS1__SUB.R"	"RSS1__WL"	"RSS1__WL.R"	"SCR__CON"	"SCR__WD"	"SCR__WD.R"	"SCR__PLATE"	"SCR__WL"	"SCR__WL.R"	"SHR__FIELD"	"SHR__PLATE"	"polyA__CON2"	"polyA__CON"	"polyA__WD"	"polyA__WD.R"	"polyA__FIELD"	"polyA__PLATE"	"polyA__SUB"	"polyA__SUB.R"	"polyA__WL"	"polyA__WL.R"	"X35S__CON2"	"X35S__CON"	"X35S__WD"	"X35S__WD.R"	"X35S__FIELD"	"X35S__PLATE"	"X35S__SUB"	"X35S__SUB.R"	"X35S__WL"	"X35S__WL.R"
"OS11G0255300"	0.335846084	0.273864598	0.495682339	0.357167607	0.176748683	0.480533109	0.372361079	0.217028407	1.17870264	0.391329959	0.469567161	0.221668476	0.146876291	0.167326328	0.3102865	0.190585837	0.23406472	0.224267739	0.478460156	0.212741042	0.180207464	0.193020575	0.12840765	1.791832448	0.208779742	0.158614266	0.109801323	0.172668061	0.198575554	0.148815585	8.969728014	4.928533209	0.295830418	0.104196634	0.158571443	0.526787821	0.209977621	0.52082797	0.376065554	0.337154961	0.239744266	0.352689151	0.127424905	0.102857171	0.560322091	0.816349534	0.086145989	0.691399383	9.917512349	0.156045615	0.10206735	0.331879585	1.552500192	1.913605864	2.152662988	8.066691388	0.103772589	49.15410671	34.24988739	1.159143852	0.851118552	3.38768294
"OS11G0453900"	38.54722874	2718.68831	98.15445809	45.79163038	116.1451384	19.71050979	2883.861413	97.42267887	19.61266221	22.89655054	197.2881406	29.29434633	2.908978323	75.59039518	17473.30522	161.9965276	6.7910441	28.47518085	242.3573235	4.188503073	22.32682049	7031.805779	3.355720306	510.1187691	26.25463471	23.60153074	4911.448922	177.034262	3.866287434	78.163256	31.52779804	11.3668382	13.15973306	241.8620086	21.85512649	2547.000496	122.4400397	24.17823343	28.92485416	129.8688186	4.391955088	31.09889108	16.07717601	25.83826234	17567.42603	140.1399829	3.462562101	61.12890551	10.20291462	8.452734779	8.75838315	197.2461377	19.51541904	42.27384934	18108.60663	269.6239582	5.360510236	49.33270203	13.08639743	13.17259266	17.56407543	99.53747971
"OS11G0454300"	134.9804418	6223.893253	199.2395889	123.9532391	181.8972024	64.98375354	6554.90077	253.8167416	22.11599259	64.36265375	299.1838994	72.43826337	9.705717611	85.30622127	89072.03162	316.9696173	12.52510272	51.87481623	139.4534895	21.32639302	70.23254272	16591.86744	11.37157937	399.638342	76.26309578	54.76872343	15596.24417	344.6044445	9.156539698	47.99731879	96.73014996	44.97850624	53.09247309	313.573969	57.37529851	5501.90771	241.3051406	20.30507197	100.3258624	403.3691246	14.28358261	28.93474647	43.33742675	43.34941553	113057.047	253.3894927	10.77903392	22.69120162	36.55935119	24.44853491	30.54528538	229.4515882	45.8482401	52.48605359	118710.098	450.5374065	11.399734	17.44453132	36.59048239	32.04492938	39.72897906	128.6781567
"OS11G0514500"	1.147244673	2.779708553	2.383627986	1.004389688	1.733105463	0.507210429	9.010926748	4.802761457	38.44640135	1.74888658	2.287753123	8.822041759	7.180467859	1.753002782	4.167468885	1.427017889	6.246164302	1.857377759	1.166367973	3.166934062	1.597268236	6.334577573	14.17592715	15.19484671	2.148620564	2.606950853	8.625379572	2.319587281	6.187266056	147.9372883	11.46162274	4.599711573	0.591407564	1.263351587	2.555297791	4.77332988	1.567397784	34.10203074	1.798851497	2.350061893	43.01555658	34.37495217	6.562689602	6.12776357	18.82738666	10.35895805	21.89949954	132.0380868	47.30955578	27.01609991	3.35692563	4.364865431	37.86980196	46.13213395	31.48613608	46.04584442	42.02637614	820.2248662	167.8185994	107.8236745	58.61694355	43.02036843
"OS11G0661700"	2.514549872	0.888734791	1.178374886	0.429004232	1.491243141	2.766521231	1.28410102	0.755442416	0.815791875	0.777021619	1.357863942	0.893705427	0.476637255	0.543000922	0.560545514	0.618481779	1.424435395	0.727784986	0.664968813	1.948548031	34.16294156	26.16097412	48.62198006	61.0994485	1.864591301	1.027924999	0.799252311	0.6374584	0.737970522	1.388353479	0.880098519	0.634159713	1.749751936	0.793961223	0.765613177	2.632323004	0.681411246	0.805692412	7.360288949	3.40183147	0.778008812	1.144533181	0.434575047	0.392135593	0.587460666	0.350524283	0.526681912	0.438438705	0.346308026	0.413972577	0.304481619	0.737876743	0.293504744	0.289224659	0.749843549	0.305007921	0.33675879	0.436178922	0.381151	0.392009285	0.314761799	0.538539368
"OS11G0701000"	0.28379986	0.314506604	0.394349953	0.589470834	1.146886046	0.362479123	0.980389953	1.246435088	0.457390713	1.16837714	1.290933219	1.327746083	1.304302511	0.448258973	0.635982773	2.319690818	3.143511434	0.470558262	0.806754766	1.608918564	69.50839452	0.200329861	76.9153835	9.383460705	0.493116966	1.555926756	0.247553282	3.655992689	1.312140832	0.363589781	8.446865377	1.04965948	0.304590118	0.939624529	0.757020438	0.25051745	0.528615449	0.285119461	0.79168536	0.604245436	16.39311458	0.405028865	0.16488889	0.3527317	0.171736793	1.462774731	1.473291244	0.203762015	7.253816535	0.562539857	0.361676005	0.396405132	0.323789937	1.493075019	0.303981756	1.369226413	4.377369004	1.27925564	11.16962816	0.896396156	2.253863667	1.592184883
"OS11G0702900"	0.302940235	0.506392237	0.604821329	0.770960467	0.27581568	0.260726615	0.453177257	0.418751927	0.678659918	0.373645349	0.531013476	1.504211886	3.444717372	0.261112129	0.269548774	0.297408508	0.684966348	0.349968995	0.242265939	68.28673674	0.590216104	0.173910284	1.954084652	0.328385695	0.24070539	0.808496137	0.535335872	0.996333864	1.832731897	0.741057856	0.88771758	0.714268686	1.519161551	0.637187682	0.773833977	0.258847145	0.297770984	0.812750163	0.348129828	0.658279305	2.201373865	1.181233681	0.873508362	0.749294499	0.277925564	1.142083532	2.358275915	0.32453721	1.095821266	0.473186334	0.9056977	0.637890581	4.242600516	5.395747678	1.722713527	7.136281446	17.60839668	1.401895639	3.583729889	1.741184577	6.081094171	5.89196348
"OS11G0703000"	0.331383719	0.553938115	0.661608852	0.754762376	0.301712401	0.285206603	0.495726705	0.458069133	0.74238025	0.408727435	0.580871076	2.063004105	3.768146718	0.285628313	0.294857086	0.32533261	0.749278799	0.382828075	0.265012628	74.69827423	0.645632322	0.190238965	1.325448962	0.359218288	0.263305556	0.884406973	0.585599308	1.089881048	2.004809665	0.920759193	0.971066629	0.781332375	1.66179776	0.697014127	0.846490334	0.283150666	0.325729119	0.889060415	0.380816226	0.720086072	2.408063945	1.292141368	0.955523288	0.875573349	0.304020385	1.20911978	2.627581202	0.348356838	1.255126678	0.517614463	0.990734927	0.675224926	4.640944229	5.814749877	1.948691298	7.75844313	19.29395088	1.409798569	3.920211315	1.904666839	6.743004847	6.505914451
"OS11G0707000"	8.184711579	3.635178912	7.210086646	1.771004814	8.467372085	1.762974562	1.608419137	1.139574236	24.36419716	8.941246485	4.810953637	1.483915042	0.780339019	1.050556121	1.622925364	0.69500495	1.441385532	1.464881619	1.480410932	4.270725162	5.055162309	1.035906492	1.355358341	5.417225216	0.521694411	0.996805933	1.134413307	0.944300996	0.742957693	43.86735195	33.85548197	1.401485252	3.946697597	45.34252974	3.205808392	9.120324996	1.454621513	26.80454845	6.032612484	1.887109675	0.795040312	25.04920072	0.66322361	0.480559157	0.700602691	0.468192153	0.13371088	43.32418667	7.746504351	2.265444465	0.797575437	0.257359587	1.610000668	2.841875788	1.134390548	0.946294928	1.050453418	854.4578779	24.01475876	10.97331915	2.112009525	1.099615268
"OS12G0170800"	3.043788252	3.070951425	2.913121458	0.933135915	4.97622664	1.952418477	2.268004473	3.67722742	22.7340287	1.28856217	1.836237806	12.34440435	3.708637813	1.430225069	1.625250956	1.922591285	0.888586551	0.601726514	1.189540376	1.288186138	0.75909633	2.49881566	10.43214826	8.149357648	10.93148797	7.161272882	2.736030134	9.393528171	9.81528318	98.4872162	11.38821313	21.97998408	1.278825336	7.129152205	2.468403493	1.235022995	1.011828595	11.25752917	1.549477978	0.547677015	16.71041913	18.00181839	5.902646152	6.890741647	3.91234791	7.339034435	16.8249171	38.96037719	11.69430615	10.48214609	0.968179437	3.137118228	16.83660627	26.3202263	8.377351958	28.13473543	24.76257439	373.5385757	40.39999065	37.87080409	9.846095239	9.676078274
"OS12G0189400"	3.463056772	9.656064473	20.09728353	1.902480563	8.832039342	1.517314128	2.585594748	1.181992879	3.46033376	22.61658672	7.989578873	1.909093914	0.33786025	0.684219472	0.784094082	1.078595321	3.274994822	3.205861377	1.505266352	5.720076416	0.664378056	2.222567326	1.281633223	1.331272459	0.427163184	0.86919142	0.630460225	0.604543362	0.532550521	6.034265659	2.737861473	1.097384232	5.490760912	1.564593688	3.734759238	7.492981164	0.578968857	9.36303117	8.816627555	22.6315035	0.551484905	6.603763413	0.592004747	0.588638961	1.143443752	0.664482955	0.287675099	18.68086341	0.965273571	1.113590528	0.637177646	0.838575438	1.451552831	0.60656471	1.089464203	0.73121856	1.032362688	179.0643063	5.040583441	1.231379117	0.601431203	0.808608194
"OS12G0210000"	1.876136167	1.858434195	2.976175773	0.743173139	0.334696322	0.26824746	1.214286325	5.754688327	32.80255674	0.813409003	1.338992809	0.507912684	2.098953055	0.10892814	0.292308659	0.331423485	0.285747394	0.266744416	0.387021661	0.404905773	0.790902038	0.682797042	0.482121124	5.921149806	0.135913991	0.169737729	0.143115418	0.396156967	0.192221542	1.426159946	0.983118065	0.388522247	0.251039563	0.20680219	1.080264473	1.17456755	3.792885231	22.1681733	0.205672463	2.449845151	0.651316387	38.10065518	0.149274709	0.098431463	0.155422252	0.098907078	0.225680015	0.377574456	0.194041106	0.182026011	0.164832753	0.201426655	0.132543389	0.149800559	0.163251381	0.133693005	0.212510356	0.303502424	0.150245423	0.242719679	0.07250082	0.157042765
"OS12G0218100"	1.923984507	0.907872274	1.246641083	0.395557725	0.533111561	0.564384988	1.09165401	0.545826444	3.378996701	2.36486224	0.855816718	4.703680621	0.578658382	0.420825714	0.434422773	0.829331265	1.014808522	1.030522593	0.390451939	2.672629595	0.492348812	1.290870181	3.053833114	2.15007207	0.28029132	0.398914878	0.970792253	0.269345135	0.802075937	1.601389098	5.118032139	0.526816455	0.498405577	0.262054535	0.901948492	3.367919817	0.741370226	2.449123982	0.958249268	0.472406961	2.546956083	0.887013215	0.307537003	0.553212812	5.093125022	0.325409747	1.456759596	17.3227034	0.721581231	0.797249921	0.695273858	0.472653351	6.358069046	3.50314983	5.731896531	1.259887801	5.047528091	109.4283399	3.474411285	5.075432712	5.262001363	4.38607667
"OS12G0242100"	0.274446717	0.428694687	0.568406973	0.206936689	0.450194795	0.261538005	0.542650026	0.559754864	0.393509566	0.374808146	0.532666007	0.346989347	14.45724666	0.539198117	0.603702604	0.579081852	1.198451733	0.35105811	0.243019879	1.946155581	10.42819388	0.640219205	5.044471748	0.461783296	0.963627768	1.636987835	0.831546109	0.25973942	0.382247727	0.246213067	75.51904359	0.201221066	0.530994973	0.575744357	0.248220236	0.596732148	0.298697657	0.388637938	1.1386466	0.351865566	3.290449436	0.552082914	0.188957274	0.989563504	0.327497591	0.383700849	1.154080077	0.2053512	4.97160711	0.459002037	2.236172458	0.785089395	1.120669158	3.908423621	2.561240385	1.039703854	5.922741065	1.459040899	14.29092654	1.883617431	6.822333901	6.304296076
"OS12G0255850"	3.013229933	79.46805655	2.856694161	0.406790458	5.348160232	0.981276798	122.0295736	2.971437509	2.109084924	0.719472387	6.794772953	1.186982932	0.876022968	0.717968366	8.283345199	1.228022671	2.000791342	0.419875953	1.108819429	1.02295935	1.33018937	59.50097166	0.538692922	1.915030641	0.493115237	0.225590401	16.48055738	4.24528811	0.515076717	0.354119848	1.972759616	0.717453473	0.4856976	0.60657224	0.567900869	133.8533263	9.457068381	5.719305735	1.692403056	6.883286075	2.511559264	10.65376334	0.16115518	0.144200979	13.69210512	0.256300509	0.18865199	0.36846768	0.199793092	0.291866107	0.187188577	0.317846776	0.293292752	0.258145138	5.844302575	0.307263399	0.28610827	0.317348824	0.409828336	0.226159203	0.317558202	0.181247653
"OS12G0274700"	3.549602754	2.615499461	2.551590269	0.338165256	1.022664143	1.6631834	0.503631221	0.981052517	2.895720247	1.065964752	2.938414274	0.740816802	0.298057719	0.966363474	0.381652035	0.826200626	1.054475663	1.279919757	1.224207904	1.072182152	1.993435406	1.283825441	0.29474907	1.582141312	0.441151076	0.877102143	0.263925786	0.682807066	0.423192491	3.586813355	5.089724212	0.525838157	0.390482063	20.43695997	1.378168884	3.851635769	1.298043665	2.312912874	5.381801365	3.879917685	1.064310362	3.974184743	0.255708749	0.259591475	0.220845468	0.306320201	0.142229948	19.5009957	0.309156559	0.538974398	0.252104185	0.253630451	0.4196324	0.416319613	0.570743055	0.385234414	0.219407173	292.0092006	1.477253672	0.571171624	0.548435463	0.386854635
"OS12G0274750"	0.723225604	1.619106566	2.923263607	0.39522557	0.624626142	2.166690966	0.799453443	1.55730181	3.355174591	1.692089678	3.643896952	1.175956768	0.473130457	1.533984738	0.605826288	0.903292727	1.260128115	0.961983489	1.415750408	1.701959048	2.216248902	1.921197656	0.350675077	1.215922343	0.6584427	1.392293208	0.392392206	1.033500581	0.671766721	4.074457538	5.426697277	0.654322762	0.548579508	21.04022316	2.187675849	3.9991693	1.617380477	3.671468493	8.053539892	3.586318296	1.551610404	4.25643751	0.239167678	0.329090449	0.24870027	0.463503184	0.210346759	23.19658153	0.45430646	0.679200629	0.227936737	0.373748732	0.461995947	0.556702492	0.553797307	0.371082175	0.348282259	376.0374966	2.014182041	0.683013511	0.8176081	0.424425993
"OS12G0291066"	1.415217877	3.492163432	6.3517193	1.245561543	4.349999072	3.317615203	1.970979514	2.150523997	21.92453041	2.129960713	2.304202332	1.474433151	0.927144187	0.995492839	0.819170853	1.294272929	1.290862898	0.641322326	1.226964232	2.008789285	4.898756696	0.967506228	0.486545075	4.711961709	0.641648627	0.60799905	0.373458426	0.913750302	1.055790733	44.98520111	10.76090408	3.129324426	2.529411265	20.11891235	0.859058742	5.088069627	1.767617229	15.87185112	3.342159441	4.035767402	3.558367646	37.63109156	0.55324269	0.355690478	0.253916054	0.303069194	0.253147788	61.80600162	8.244601509	2.463915992	0.347417808	0.266510725	1.531330653	0.767562029	0.572035485	1.038510515	1.440312107	785.0995763	29.20496478	12.27578792	0.940191537	0.392273196
"OS12G0291100"	3.281438954	5.530826319	10.31032529	0.971596558	5.475752917	3.603197182	2.181834108	2.316476699	35.19678119	4.720986173	2.274755657	1.751764019	1.051251831	1.323992585	1.029755107	1.786684845	2.415092773	1.964191815	1.489406146	2.777026139	6.997710523	1.335881162	0.557464243	8.243199444	0.633448644	0.704858856	0.386871786	1.265969679	1.854761436	59.84810666	11.14525062	3.215944964	3.413577506	27.10030495	0.848080355	5.552536411	1.886325881	22.44931064	5.478008751	4.322998019	3.54244473	48.17470564	0.584399607	0.532417753	0.32597707	0.326809847	0.249912672	91.17913243	10.112418	3.301359668	0.342977964	0.322564752	1.787717514	1.120365077	0.774619169	1.025238816	1.973802294	1234.106867	33.88639645	13.23606511	0.92817631	0.551082676
"OS12G0291400"	7.853914457	3.897693204	3.076862764	0.40874091	2.660960109	1.902214989	1.366100104	2.563577395	10.14629362	3.085264322	1.116024273	0.354716575	0.503226263	0.695154089	1.376691286	1.984995434	0.702399214	1.000778266	0.862265513	5.155037012	2.042814978	1.677979075	0.582344592	3.585137724	0.380165522	0.355100619	0.597758107	0.827759775	0.370469928	20.02438896	8.632797251	0.50676128	3.882549701	2.033575866	0.526953255	5.233926582	1.63902495	10.68492619	2.515664175	1.945861638	1.982638784	4.641912504	0.441340971	0.230126141	0.457848666	0.323133361	0.214799805	37.74015687	1.968963424	1.018862493	0.420772551	0.461004661	0.613317377	0.658570176	0.848535632	0.801837864	0.228248607	549.4611849	7.81420571	1.713940961	0.789621733	0.460990248
"OS12G0291733"	7.168279498	4.60015606	3.343770682	0.410354329	2.92053857	2.150301967	1.61230588	2.99658037	10.91282219	2.526416794	1.317160061	0.41864547	0.593920358	0.82043843	1.624805861	2.079963608	0.82898931	1.181143811	0.715485093	5.845546222	2.136657949	1.886054079	0.68729781	3.905990876	0.44868096	0.419098728	0.70548923	0.898210034	0.437237975	21.3588377	8.619936289	0.598092474	3.935684065	2.106729218	0.621923554	4.17034908	1.934418684	11.6679745	2.941804638	1.599715965	2.285497816	5.478502492	0.354182831	0.219232013	0.502521505	0.353494005	0.25351216	41.06733746	2.072306902	1.016684244	0.419239678	0.490894586	0.659271225	0.630137817	0.901725248	0.946349319	0.269384776	602.037487	8.454419708	1.827094821	0.872610057	0.490200986
"OS12G0292301"	6.134653674	6.724490556	9.16001854	1.590168257	19.37164935	2.069781112	3.066870811	1.795593563	9.343520457	26.66915954	3.46947341	0.99449303	0.558299181	4.102179415	2.022602948	1.624235282	1.278462575	3.205443453	1.444245297	8.725451812	5.501665151	5.081788735	1.978489113	8.089436938	1.31523569	1.014009918	1.266039372	1.737801064	0.317332584	21.03512613	6.090251347	1.061367333	6.967603668	10.00235964	5.349113367	5.288792126	1.610624202	14.33127344	15.88947732	4.699302473	3.580678053	15.30128485	0.880070523	1.028097703	0.973399178	1.617965508	0.395353768	37.45159069	1.449274291	1.0431796	0.938128782	0.722160619	1.781338972	1.174549683	0.973663403	1.353535987	0.673932122	590.0516271	4.51959375	2.48310938	1.18418146	0.869345932
"OS12G0292400"	4.015561579	3.581870654	3.940809465	1.037840804	9.907943348	2.120361962	1.349952741	0.803502134	4.131213929	11.66584614	2.575506856	0.407734284	0.292777658	2.013682002	0.869429003	0.599517135	0.685307908	1.626692683	0.533081514	4.136967452	2.699189742	2.280787809	0.940183359	3.466994844	0.585745124	0.405792055	0.708097801	0.757093261	0.11712978	10.11517919	2.337330281	0.615398106	3.696177277	4.606433892	2.431421329	3.025715878	0.62540616	6.794153712	6.5974291	2.544202828	1.399656152	8.255377243	0.381589973	0.542235012	0.450945947	0.85485499	0.163923546	19.28740646	0.684630346	0.476786339	0.442875754	0.310318984	0.785739408	0.580422529	0.483816175	0.499600044	0.283520229	267.0067846	2.04422013	1.024370217	0.534465926	0.476855517
"OS12G0420200"	0.606900819	0.304733933	1.118853815	0.319791325	3.446737481	0.659100791	0.260560791	0.525330168	0.768296996	0.412804937	1.60017226	0.281553539	0.235226985	0.171067364	0.431059022	0.194846902	0.412523789	1.211836081	0.387312052	0.924308256	0.556061738	0.31210866	0.162995067	0.215141576	0.169689235	0.123188254	0.266134248	0.44829447	0.181533995	2.082938567	1.321285047	0.157481393	0.800022574	5.438961835	0.16211674	1.122635016	0.51646114	1.867502098	5.600607124	0.575479612	0.245104402	2.647257339	0.0916018	0.080408064	0.16447327	0.091720905	0.119456426	1.993292569	0.281489269	0.13658339	0.112680683	0.097713509	0.160158508	0.201935078	0.250617753	0.112462149	0.51915795	71.25270231	1.548536432	0.285897217	0.099162762	0.187426144
"OS12G0420400"	19.18029901	9.180858334	36.46492459	1.98972295	24.84008357	12.12892347	2.938841374	2.257915868	5.898851701	31.30108103	10.17379304	2.862547641	1.209202158	2.524117113	3.825353389	3.094175255	3.037618436	2.423958362	2.451904758	13.75155235	2.268327851	7.338266827	3.549137228	2.460064693	1.824148745	1.957665775	2.91099754	2.029966243	0.529564282	17.18929154	12.09454815	3.265219335	15.90859132	4.019678246	5.495951176	13.07423518	2.795987661	9.574088404	32.78083619	13.65635587	2.138344854	5.229923983	0.915178639	1.073801986	2.376579294	1.521046771	0.244591817	20.89022896	4.297158669	1.597271698	1.73005844	0.936132353	1.830629975	1.604064988	3.515162093	2.639256112	0.778529044	342.3154083	11.92132525	9.130700627	1.750219877	0.75991427
"OS12G0515800"	27.16450921	26.76623291	34.66104576	5.815968765	34.94645413	15.47059331	8.983645022	14.46748026	1.741929197	49.40991488	30.57452917	115.7857939	89.81476027	9.759986394	7.392382307	7.927204757	14.46794909	12.63004094	8.445797204	1540.469504	6.120788454	3.866501884	48.03497048	0.822058023	4.931279237	2.697880516	3.749668761	3.319454408	70.13530753	0.729431514	12.72060003	8.931707632	18.67134412	4.814770087	14.33613657	42.02295027	7.987417233	1.111083376	39.742359	35.38955426	76.40767615	1.055968113	18.10599384	19.72722707	10.51102204	7.387711044	147.5917726	0.844847099	19.63608488	5.231283217	20.23534454	17.70546518	131.0524477	185.4376374	45.6522901	49.33906545	1236.546719	36.03224384	41.23939847	14.33469377	207.0108922	144.8189735
"OS12G0516000"	2.340071831	5.056558719	9.92650121	4.71351598	5.098857392	2.71137402	5.382819535	14.93932336	1.965192138	6.026464076	10.67990581	75.29572142	67.31611328	5.077848771	4.864298989	4.933495054	14.55444989	3.779777919	3.685652901	1296.908798	2.523972047	0.710455227	36.23185647	0.684372773	1.007705823	1.030140355	0.772974633	1.970356055	49.81475112	0.466751432	2.699753948	1.30532379	2.731361285	0.630780547	2.53857604	2.648065465	3.387171562	1.693813378	2.913631781	4.202133673	42.40733798	1.901323223	9.074562454	17.96280279	2.278192664	5.161663154	122.8287553	0.341614427	12.54178796	1.985504941	4.418250838	6.399338198	81.95879438	164.6281677	36.48109274	54.22469876	1128.910471	1.162236088	29.28249169	13.00883151	64.40575542	74.20883835
"OS12G0628600"	2.37152257	4.827612112	3.470250998	1.867539674	35.74483883	3.15506314	5.445595025	2.863016076	33.50192661	3.218584084	6.736704124	50.48264731	40.80099222	2.385600782	3.116884159	2.295078286	13.78631697	3.882057269	2.107275695	15.81839776	1.133463998	3.576610646	92.40515461	14.85084313	10.41445004	12.79182408	9.012540819	5.995535099	36.39568454	118.6736205	33.66935389	28.91095851	5.326306998	20.99875417	4.106675798	12.51136679	3.28248315	31.62074411	3.031712335	3.128731261	181.5015182	31.48437975	5.359267716	4.896134686	15.26252339	6.67855025	241.0062366	143.6247069	151.6262444	28.69233031	4.97785583	3.092857431	17.68063498	13.71230958	26.27345842	17.22672485	377.1258552	1513.105741	276.6729621	89.82045509	11.38020017	6.894162825
"OS12G0629600"	0.467587357	0.773898273	1.400720318	0.590476377	0.872579122	0.47213977	0.768388199	1.010493799	2.059889014	1.085945214	1.182409613	6.360400679	5.400940475	0.472837881	1.268860435	0.538565594	1.140234294	0.633745353	0.438710044	1.644774808	0.58682656	0.314927425	9.684304804	0.775874988	0.435884104	0.340497871	0.404630449	0.564442175	3.203107498	11.75595482	2.360034785	1.594277031	0.313476302	0.82047938	0.683157988	3.949786637	0.539221987	1.048662962	1.403060644	0.530794338	14.36120979	2.139050504	0.298498069	0.359967633	0.338158735	0.256310298	19.67028724	7.04025636	2.107751655	0.573295702	0.263791955	0.229830171	0.571882339	0.976683399	1.756468041	2.351118989	26.54426242	154.4116707	22.49968629	6.753351961	0.954660302	0.544679194
