EXP__FIELD,HMA__FIELD,LSI1__FIELD,NRAMP__FIELD,QHB__FIELD,RSS1__FIELD,SHR__FIELD,polyA__FIELD,X35S__FIELD
OS10G0334500,379.8276289,298.8512884,7.019637607,70.51490815,78.68208268,952.0845959,146.4204273,531.8597308,38.50914564
OS10G0335000,10.63738637,17.79605712,2.147979159,7.439011052,6.146799838,66.19951905,13.14323457,51.56131401,3.043997468
OS10G0335200,2.640865952,5.325581683,8.286700712,5.479144113,3.774339848,5.176167488,7.219028965,6.456777426,3.79751496
OS10G0337400,0.283362432,0.205507146,0.110135224,0.073746195,0.075017374,0.104158998,0.451273022,0.040534549,0.237167637
OS10G0337500,11.63339151,7.868784692,1.677884945,3.162052308,6.556539553,6.6890603,5.113767678,8.688424941,6.742000653
OS10G0337600,7.176986293,2.419388624,0.618157475,2.487731692,6.133029504,1.144357527,1.585472059,3.38478489,1.631078445
OS10G0337700,5.5423854,2.061373305,2.29412236,0.808192425,1.245456454,4.742337008,6.92103881,10.37813505,10.42261024
OS10G0338500,18.04341315,5.431892904,6.687151801,7.936084281,3.671450162,3.447070839,10.73631468,15.06894355,2.179384683
OS10G0339182,1.250244654,1.204013302,1.256611903,0.221319151,2.661239064,1.230801409,0.993525966,0.37687826,0.740543775
OS10G0339290,1.674399657,1.570331744,2.128127268,0.949416522,3.507147976,1.878309909,1.504336232,0.592435896,1.308338576
OS10G0339400,49.33902637,33.57096335,26.41453107,28.17634146,27.8554167,34.18451849,28.93041345,26.86858362,28.8171429
OS10G0339600,18.55575412,22.80718064,63.50390135,19.20737367,18.79613605,28.12538063,22.37426434,24.00058771,26.87768634
OS10G0340100,5.438622233,4.756177071,6.80489002,4.43353269,7.086515485,4.603344701,6.706259025,3.324514472,3.172311432
OS10G0340301,0.217695851,0.596907664,0.424656011,0.349960417,1.868647694,0.527725834,1.616482343,0.243782607,0.138014918
OS10G0340800,15.89007403,25.55977683,21.90402439,16.28562334,12.59335032,17.61768627,19.66115745,27.430768,9.738990568
OS10G0341101,0.437724165,1.772834894,0.105288797,0.265134146,0.046412433,0.464839092,0.551436605,0.097169471,0.036002112
OS10G0341401,8.984545403,8.679049256,1.412724048,1.973347656,7.503647327,11.84781703,4.569284705,6.7979113,8.82109066
OS10G0341700,84.42465532,76.95025889,6.370546175,15.87701135,47.79757863,102.3907083,57.58459169,48.44939884,55.00839401
OS10G0341750,2.984434113,4.476879841,35.69523574,0.470945598,1.318745122,1.196225622,2.85870345,1.706152661,1.51743489
OS10G0342300,1.153217974,2.828564384,3.880944444,1.830992932,1.418220085,1.043267599,2.639908353,0.903679397,2.602076717
OS10G0342650,1.24932962,3.177738851,4.013658246,2.057021366,1.376052527,1.240812204,2.967607168,0.928116729,2.783995862
OS10G0343000,12.17660993,8.629190746,1.947415065,6.608026933,6.113781794,11.23878936,5.697592682,1.937493638,2.330997516
OS10G0343100,26.25098694,38.03749603,20.50578082,29.78227065,19.39639783,28.65297334,24.38933085,25.04313492,36.3231078
OS10G0343200,38.30516822,30.85184,38.88766519,30.83432066,25.21548888,27.10010595,32.90797484,33.51274409,17.55709261
OS10G0343400,3.917443568,4.184429992,0.492341305,2.990749059,1.916981337,1.822167475,6.462756634,2.380083694,1.872679779
OS10G0343900,11.5842899,5.437198673,5.991946496,3.028191035,3.379885839,8.670931588,6.595080092,2.657856957,2.30229904
OS10G0344000,1.322960023,0.954736064,1.714334861,0.706181478,0.855521637,0.192568065,0.29967512,0.257460395,1.098591145
OS10G0344500,1.891432286,0.569918015,0.42459132,1.028949556,4.832216646,1.46541076,0.739834199,0.56905251,1.385338357
OS10G0344900,1.016463927,0.639248388,0.992126893,0.868676749,1.788856727,1.00336134,1.210658844,0.833159935,0.385227488
OS10G0345100,0.978251519,3.075076844,16.42582905,0.914056099,2.399892414,3.619864098,9.861334378,2.966300456,3.030583808
OS10G0345600,14.25906898,20.33148343,6.303243347,10.76556633,18.30718118,15.46348052,13.9301695,17.73756293,9.291231416
OS10G0345650,22.1041735,28.90458924,9.520565382,16.07851957,26.69180401,26.21908707,18.62092363,25.88139812,13.16585692
OS10G0345701,14.65100576,11.62267679,10.21487906,6.384384033,15.57761696,19.20442702,10.49541344,13.11516164,8.461929036
OS10G0346200,19.81723733,16.93103602,24.63605396,16.75169654,30.23063125,18.95432224,18.33398741,19.23580829,19.54415165
OS10G0346300,0.870710573,0.276885549,1.15684007,0.351783856,0.094677675,0.347976814,0.893080016,0.334405748,1.168707228
OS10G0346450,0.362402742,0.376998834,1.790902401,0.872408718,0.234796531,0.65059575,0.43910045,0.608414571,2.081052735
OS10G0346600,103.5982787,94.54795543,86.59561915,71.4564105,70.89651934,111.9607878,62.62219659,79.19255673,81.5947783
OS10G0347000,1.11614215,3.171594484,1.422376319,3.04185685,5.244074331,2.799445857,3.328276783,1.774918311,0.421748256
OS10G0347800,0.449600779,1.264225899,0.631692141,1.078065954,57.65162085,0.894620495,0.157823098,0.684855333,0.840483892
OS10G0348900,0.281563746,2.03491196,0.29730948,0.19907748,0.182421884,0.349454406,1.270409307,0.136015813,0.131812153
OS10G0349300,6.455958386,1.992112899,1.651018511,1.659971951,390.7148838,6.896268747,2.690783359,6.051789481,0.895893154
OS10G0349400,0.807965533,0.535353439,0.853148943,0.571265812,0.725588829,0.498011323,0.873850477,0.313995887,0.378243568
OS10G0350500,16.75097717,13.20198877,17.2227595,14.58051587,11.33763548,16.31019065,10.19174556,10.86703223,11.90278693
OS10G0351200,0.25811989,1.052830186,0.219381157,51.92807335,0.89689981,0.3266841,0.368144753,0.394864666,17.53418756
OS10G0351500,0.942922226,0.659168872,0.14328749,1.962602729,6.724642438,0.907094347,1.644006703,0.852039138,0.144090243
OS10G0352000,1.102910608,1.32785027,1.15974044,0.312422782,3.229012889,2.068677336,0.980485249,1.152207504,0.47242396
OS10G0355800,2.520884404,20.38360468,3.047829832,1.387836457,1.921441511,0.801449559,3.863174559,0.504761668,0.749278482
OS10G0356000,3.092527914,10.21736733,3.667068504,2.993791307,4.617104628,2.675047936,6.8355813,1.565286253,2.099843039
OS10G0357700,1.967414282,3.954469392,2.329524198,2.178800192,1.205594789,2.878042075,1.513491078,1.826159117,1.063122257
OS10G0357800,3.250249504,3.442175628,1.979349617,0.768363886,1.687951153,1.890609467,3.371763787,1.815873853,1.56895273
OS10G0357850,1.737952461,2.09111434,1.080387882,0.617914269,1.250087926,0.694471261,1.306533545,0.608483815,0.60936136
OS10G0358200,1.007360878,1.389170639,0.477979161,0.0841352,0.464753373,0.529520043,2.356352092,0.677869417,0.586305933
OS10G0358600,15.74019061,10.73716686,6.367256422,11.29235756,9.141334068,14.63465268,10.64735607,9.665346374,5.712787736
OS10G0358700,3.253198493,4.075457823,2.174770217,3.288110782,1.850764699,2.782563974,3.543426392,1.954163191,2.149462764
OS10G0359200,1.874396659,0.683105072,0.271486289,0.582347385,1.78655665,1.867026933,1.021435599,1.234606382,0.583942184
OS10G0359500,39.15272618,28.83317781,40.59956262,8.717479927,16.62334431,40.09054134,36.55667576,23.33246999,21.99327391
OS10G0359700,3.544102289,5.061965655,11.04823897,1.273389711,2.031284096,4.970348344,13.34564897,1.189032212,0.875961673
OS10G0360100,3.434897648,1.752983003,1.855648645,0.613130926,1.575580282,1.708993646,2.042962845,1.814435827,2.700676234
OS10G0360175,8.262379905,3.621737494,4.134269937,1.101010605,3.558136278,3.953451226,4.914188685,3.938918019,5.823631346
OS10G0360800,2.588786747,2.314214203,1.345340086,0.258903784,1.146141265,1.0476608,1.728275228,0.940716473,0.927084866
OS10G0360900,3.149832367,2.652817711,1.436825195,0.861678629,1.237586487,1.40618243,2.105989608,1.111529288,1.069309671
OS10G0361000,0.86203737,4.078135501,1.381095628,4.637784086,5.794561181,2.285103953,14.7379282,6.91213695,8.789764788
OS10G0361876,0.335168067,0.222080485,0.353911485,0.236978002,0.194155454,0.206589867,0.663171904,0.182722197,0.156906651
OS10G0361900,0.931153816,0.322145819,0.885007432,2.635349001,0.541897405,0.389453745,1.435292541,0.312265682,0.638145516
OS10G0362300,16.67938085,11.60609359,9.244601757,7.514399253,8.298823979,13.33089283,14.23481417,8.175563427,6.775958577
OS10G0362700,9.099032474,6.783100649,200.0856548,5.552708004,6.951505739,5.013597009,10.25952494,7.073609285,4.222080859
OS10G0363100,11.15535713,9.474810447,10.58657745,6.490540435,5.956527846,6.305241183,4.631515098,4.738972242,4.732233304
OS10G0363300,34.01417037,40.48533975,109.4856789,19.3197495,38.99069047,37.26602518,38.73553106,28.58848747,26.87016184
OS10G0363500,3.532322832,0.816908935,6.256239809,2.158007736,2.082852693,2.609411476,0.42857137,3.491620935,2.870250809
OS10G0363600,12.20483505,7.876932058,15.30031716,10.91903096,9.148443535,12.00057621,10.74862037,9.892417235,12.14923547
OS10G0363700,1.238947328,0.49755446,0.557625335,0.2794933,0.731129196,1.220729424,4.400572228,0.829862514,0.856546663
OS10G0364700,2.318341406,5.426638958,10.44770788,10.79082372,5.09511522,8.73042878,3.031819364,9.42421835,9.800786283
OS10G0364900,142.644638,156.0060627,11.48731606,76.81286703,150.6749796,82.94418044,149.9597282,151.9864563,150.6319967
OS10G0365050,4.418224508,6.626303016,12.90028793,3.378512358,5.057700948,5.345765999,8.659202103,12.76620754,4.657868554
OS10G0365200,5.557515105,8.334972347,15.23759251,4.1418571,5.927481219,6.086042696,10.89207812,15.25680235,5.710608659
OS10G0365800,7.156424191,5.439962503,9.390906765,11.07760328,6.57055737,7.018566972,7.168684783,6.067757749,9.909241694
OS10G0366400,3.259412478,10.36418547,17.83021287,12.96934086,18.47775361,10.39391872,4.646923885,13.72848302,17.27963215
OS10G0368100,0.38448015,0.336085773,2.004780549,2.709035272,0.993810248,0.93324,1.218250327,0.874974631,1.601068718
OS10G0368200,0.474816598,0.286416158,0.354622151,0.237453862,0.194545324,0.207004706,0.363227005,0.150796949,0.231529383
OS10G0368400,33.26852747,34.68780817,46.19302473,31.77073917,41.79774804,35.35642787,47.71481044,44.51880084,31.36376934
OS10G0368902,4.040906961,2.346341714,4.55186957,1.585531462,0.631734342,3.224944113,0.974139643,1.306411922,2.20038127
OS10G0369000,22.80036796,25.31351241,32.7388928,39.22921545,30.28552439,39.11264222,23.32901305,20.92666589,29.81478717
OS10G0369500,0.763247153,0.143103243,1.75926705,1.765984376,2.608817824,0.548718928,0.918767263,1.680778977,1.36273873
OS10G0369600,19.27110733,13.78398488,39.58295547,27.21827675,13.06592445,14.58748655,18.39149103,13.78488625,27.51429191
OS10G0369750,15.32026068,11.89300825,34.55243523,22.72268527,12.04199806,12.8219605,15.46846353,12.84920463,25.77187845
OS10G0370000,36.88887539,37.44246396,25.31246954,63.47234896,47.62296874,38.97053344,34.09140961,28.90266402,31.33772919
OS10G0370100,5.778228933,5.21899633,6.27802162,3.975077201,2.692514397,3.637001934,1.665373962,2.89991975,4.410691819
OS10G0370200,4.066911782,4.076247885,5.746574002,2.724812189,2.252338479,2.739551966,1.792008923,2.277937499,4.338234004
OS10G0370400,2.568396153,2.082933665,9.005969346,3.044174529,3.182109995,1.552141981,1.231565712,2.223523818,3.650455329
OS10G0370500,8.932231288,6.783984908,5.020377294,4.974735087,38.3986212,5.462624053,19.65748995,9.69464127,12.14595386
OS10G0370600,11.0675502,3.233240453,7.169850302,4.271732998,48.68564027,3.209774827,21.06926304,7.228824437,14.88670734
OS10G0370700,3.051568188,3.010628765,0.830442488,0.643506049,1.783900313,3.208316894,2.382024509,0.770527856,1.192863697
OS10G0370750,5.340920902,3.991306903,1.343308816,1.104683325,3.295046447,5.551940915,4.399843052,1.267074746,2.158706338
OS10G0370800,9.934338263,11.70149068,3.974731548,4.584408995,123.4744129,10.16048086,18.55475802,8.658372041,4.549948161
OS10G0371000,71.20228749,84.43976166,9.492601116,77.91457278,97.9138892,97.58050884,98.19533264,106.6680176,43.60818688
OS10G0371100,1.11516408,0.609429958,12.24899013,9.490576544,2.316230535,1.804990347,1.479550774,3.212440995,4.247689538
OS10G0371200,10.53033155,8.990820612,5.424116928,3.207269674,4.948559157,14.19932371,12.60260723,4.525794322,1.494927512
OS10G0372100,0.59445278,0.802954512,0.097328097,0.12862003,0.151930357,0.499182925,0.791565374,0.089602473,0.0735315
OS10G0372800,5.961263831,3.625507721,8.838655808,2.871923758,3.991279577,5.669797815,5.261592177,4.544782988,3.52549925
OS10G0374600,1.263999619,1.623687923,0.731366387,1.291636509,0.679110276,0.402742917,0.260328504,0.44399323,0.285606071
OS10G0374700,1.318027575,1.474495352,0.616170892,1.088194419,0.619613924,0.592576484,0.386747513,0.495030008,0.257972841
OS10G0375000,0.924320113,2.978029457,0.396126569,2.252180487,1.230172104,2.316305845,2.752607927,2.076689187,4.976924203
OS10G0375200,1.204644036,3.433331933,0.516262172,2.301916694,1.110019524,2.431786424,2.194342682,2.206488268,5.587097541
OS10G0375600,34.83156888,28.81709379,39.50598414,20.34989701,23.01311449,28.25112412,24.63040245,24.99842178,25.74207825
OS10G0375700,8.324749918,18.49630138,31.03471267,10.45069713,19.28091231,10.10525026,10.54446065,14.8827106,13.80989893
OS10G0376200,120.5666225,127.8458686,101.1964179,194.8169708,49.69256088,108.9452395,90.33000332,54.90400851,96.29854706
OS10G0376400,7.192880434,3.686129045,0.653217415,2.330942566,1.429610838,2.291782849,3.993398384,3.026407311,1.278169326
OS10G0376900,21.31513023,25.0837406,6.705392458,6.23836316,14.63153538,44.2498386,45.69266022,24.12742168,33.41555071
OS10G0377000,29.42448568,36.27531151,2.843362479,15.14699968,63.49332979,41.74459156,28.73544277,39.74052834,20.34357111
OS10G0377150,57.74125859,79.84786293,4.278430008,52.72770176,156.4925509,84.33855557,58.89261567,112.0847536,16.28395274
OS10G0377300,46.59533109,43.23043867,18.40707056,33.85638117,20.76006875,49.27824754,51.98266499,40.08560483,33.89091159
OS10G0377400,111.6564763,108.6855733,127.6044304,100.487088,200.1656604,99.26838045,120.3877005,127.9316547,87.12500838
OS10G0377450,156.3714588,143.7989922,179.1009003,136.1465641,284.4282441,130.7074564,169.6245254,175.2367415,123.2331289
OS10G0377800,21.64878009,25.4197888,37.48103473,33.82377039,21.36695981,25.27431212,18.60644333,21.69875483,31.56604742
OS10G0378100,1.010020766,0.386342934,0.477391796,1.869545794,0.450983031,0.295276265,0.994965744,0.182890634,0.90604563
OS10G0378300,30.35891498,22.33850018,24.11363261,30.63992328,33.24266692,24.62095184,32.04505858,31.85127073,22.16350626
OS10G0378400,14.9499113,21.11496892,34.84762398,36.75733773,31.83659337,16.07403422,8.611391901,20.37065857,30.38096059
OS10G0379100,0.287138635,0.879888068,3.764804947,0.227442673,3.54384018,0.481708009,0.359874349,0.555215092,2.472357546
OS10G0379233,0.376226994,1.152884366,4.81905234,0.298009612,4.515108163,0.556213243,0.471529874,0.727477531,2.992432203
OS10G0379854,16.22653277,59.74769718,23.09959754,11.41330236,22.58606451,32.41989521,36.97083417,26.77013999,44.98954158
OS10G0380100,16.01788172,57.61138787,25.51277351,11.33878103,25.13226737,36.06224609,39.05029057,27.52832609,46.32794662
OS10G0380800,0.925578089,4.47010265,0.869509388,0.659434117,2.077978836,8.901954638,2.693823378,11.79380724,6.56396637
OS10G0381601,10.9214676,6.290292486,13.95900742,6.574795686,11.98602709,7.830997801,10.37011622,12.07500277,8.527269253
OS10G0381700,2.965474825,1.81324291,4.375948757,2.410784204,2.398467942,2.337258137,2.198119228,1.330464144,1.767450249
OS10G0381800,2.854772787,2.839590625,4.749923056,3.083137528,2.863110191,3.286145257,4.455489627,1.834286754,2.983575515
OS10G0382300,15.53183716,14.09125053,17.06197689,10.79929794,15.11948741,13.07538065,13.6726509,10.83894538,12.60951747
OS10G0382400,8.836961287,8.129563958,3.470877713,3.512792748,2.796612907,9.899225028,16.1516184,2.45762488,1.896533433
OS10G0382600,10.0653989,5.705783608,5.675159062,7.516829296,4.980755277,6.968350304,9.448458787,3.908192504,2.90573206
OS10G0386300,1.16130745,0.869679351,2.389740888,1.572150684,2.782517571,2.228276116,8.80743757,2.480135392,1.028667352
OS10G0387000,36.53888274,36.49264899,41.4963786,30.75926127,35.80033852,45.2029233,27.80393953,31.28619923,25.80539786
OS10G0388100,0.243462809,2.644760734,0.070782297,0.124586851,0.223794685,0.149759431,0.668025968,0.051792439,0.082010484
OS10G0388200,6.629668377,6.59138968,15.43599375,11.16358204,7.739783621,8.804341447,12.19223319,8.630028227,9.931037449
OS10G0388500,7.456211601,4.808635397,4.222612857,4.854490374,3.561743324,7.379590121,6.158796572,3.963510229,2.564818549
OS10G0388900,4.102730808,1.358790654,5.821217773,5.772946885,2.625043447,2.559341922,2.279283606,3.406520814,4.663385732
OS10G0389000,54.12167783,62.53179204,119.7993741,103.046782,21.41187887,55.28145606,70.03775662,57.85152662,123.4042602
OS10G0389200,2.818465782,1.177942485,3.476933261,2.058885436,3.806871925,1.895623075,2.363451023,2.686511256,6.159936936
OS10G0389300,2.249647278,1.259895527,0.465912166,0.886375416,1.142683121,0.968955938,2.010203533,0.79122546,2.480450206
OS10G0389402,5.881529654,1.403076098,1.373759131,2.785290748,2.53704116,2.733150017,4.76627672,1.964785028,6.262852514
OS10G0389500,1.358818675,0.526229888,4.941862381,2.438204457,3.942433174,4.309627702,4.053321835,1.310615032,3.745761002
OS10G0389800,50.10590404,52.33870292,13.07203009,25.60003538,102.8077969,62.62473348,49.15841141,61.95082786,32.72133635
OS10G0389900,52.21611596,54.06038804,13.57708076,26.71940107,106.4336962,64.71723045,51.39864856,63.64098935,33.90767869
OS10G0390000,1.225549989,0.37018077,0.375748577,0.704255672,2.019158486,0.638829656,0.384866061,0.458540373,0.190421157
OS10G0390100,3.696513722,7.156800878,3.593411227,2.803162791,3.648775352,7.252797122,5.740304959,2.212004421,2.06072981
OS10G0390500,164.4170297,118.6729929,589.3697952,120.6312411,104.2956203,128.2486199,165.3810982,116.3180918,109.7826733
OS10G0390600,1.341096303,1.605672914,0.390313765,0.86906543,1.468282053,1.06726641,0.973068295,1.58657011,0.324791863
OS10G0390701,374.1650424,344.3299343,728.7879701,140.4734981,163.261451,231.9946557,254.7872391,308.4888068,145.1154114
OS10G0390800,137.3949168,131.1525848,342.2927681,36.63758245,78.61672815,114.5781542,124.819195,69.3763019,71.14437887
OS10G0390900,0.338903476,2.792928322,0.616904876,0.239619094,0.196319294,0.208892287,0.366539106,0.174521751,0.755218768
