RSS1__CON2,RSS1__SUB,RSS1__SUB+R,X35S__CON2,X35S__SUB,X35S__SUB+R,polyA__CON2,polyA__SUB,polyA__SUB+R
OS02G0162000,29.16811963,17.87964798,20.33319485,29.48711878,23.76061616,38.7555652,55.46297138,34.2989285,65.39869671
OS02G0162200,4.190140371,3.403239616,1.315350915,0.137596693,0.215679211,0.239987272,1.489943534,0.238528766,0.751083458
OS02G0162500,145.5512015,101.0499141,219.5404892,129.0685182,111.2005079,159.1615623,312.0124947,142.36497,246.8237572
OS02G0162600,1.837241767,3.767010498,2.299553028,1.88639637,1.334312901,0.928912245,1.701294106,1.656527629,1.777000453
OS02G0162733,5.667737078,13.54438303,9.738624982,7.496283527,7.004049005,4.948108458,6.992387005,8.965383782,5.280897315
OS02G0162766,1.873171682,4.477424434,2.50688607,2.071297069,2.031447911,0.429178476,1.63089399,2.318542044,1.0010111
OS02G0163300,0.296318857,0.539902126,0.382557353,0.983322904,2.270461543,1.540385147,0.434279541,0.905696306,0.486624921
OS02G0163400,2.18189031,3.048320417,3.301927357,2.188997405,1.618445993,4.239330346,5.044479706,1.338569158,5.037380627
OS02G0163500,1.081030304,2.692056845,3.345648593,3.746265048,6.051785681,4.570260044,0.653410787,2.242428108,3.949785946
OS02G0163600,4.113798194,12.41726586,4.780059936,5.518404268,7.982091158,5.639847443,5.73826767,18.64908271,8.286564095
OS02G0164000,2.396704172,1.405953546,3.148183342,1.734274058,1.116081376,1.96330764,2.743917463,0.415981312,2.705004207
OS02G0164300,41.10871478,16.37860428,49.15359231,39.06437471,14.20268093,31.89114012,37.1042348,12.94691989,28.71951962
OS02G0164400,5.881139368,0.730796092,1.555079698,0.611202202,0.43867611,0.328057521,3.189766013,0.271048547,1.841912251
OS02G0164600,0.764492939,3.770513296,1.959717254,1.282047359,1.422583994,0.84089846,1.441354318,1.491077358,1.48793624
OS02G0164800,28.17553124,7.342637232,16.80022136,31.71709413,16.69353105,32.65200695,21.13702518,4.371782018,19.99077434
OS02G0164900,11.6779031,31.04249193,19.85801218,22.38602128,35.94021849,20.35498536,13.89888644,26.78977853,15.01181443
OS02G0165000,13.26099935,33.30204657,14.45693223,15.87274464,17.13976936,17.65962589,14.64775213,19.64723723,13.06787383
OS02G0165100,49.00091178,134.3418643,29.96199611,47.5385802,185.9515261,48.33873561,54.45080244,158.6082534,62.20866208
OS02G0165200,7.796393882,24.28381351,4.894006957,6.000120594,27.56116428,6.832018506,8.925455649,27.64545442,9.983146126
OS02G0165500,9.083629577,3.68226112,16.68737884,0.575835866,0.450880055,0.583213877,6.368971492,2.225832932,6.090828256
OS02G0166600,12.32949501,72.86355964,30.4607356,6.125245437,13.58782727,7.738257539,19.91683691,53.47929549,18.62121523
OS02G0166800,3.751566207,2.5276194,3.124560484,9.189107008,4.065666825,7.354808743,1.503112268,1.107496542,1.666421229
OS02G0166875,10.33705678,5.720917185,6.914584945,19.00778108,8.829318066,14.39825745,2.341243135,1.686220474,2.789479932
OS02G0166950,10.16893345,13.63817125,8.698308961,13.87640058,19.61245084,11.77863509,10.89301887,17.10317511,10.49907843
OS02G0167000,12.05224816,16.45940072,9.514982243,15.87702663,23.34084492,13.77653632,12.87370788,20.93993583,10.64630841
OS02G0167100,28.9747337,10.68484324,25.15940933,19.70384678,10.40938482,16.472419,20.50618737,8.56291,18.35682484
OS02G0167200,0.469120984,0.3685059,0.607754602,0.598530785,1.08852452,1.276100719,0.729273147,0.256303381,0.675898459
OS02G0167300,208.0937421,72.4066208,298.4393245,96.83756488,26.03222333,159.4784334,142.6332446,42.28894149,147.05264
OS02G0167366,232.3353097,81.8358287,329.4611721,107.8007116,29.82879097,177.2415064,156.5626409,47.83208886,156.9881047
OS02G0167500,17.05637585,36.85373638,29.66167262,14.94656684,18.50157491,14.23584449,11.80841688,17.84012632,10.96247022
OS02G0167600,2.967506949,7.68661185,5.157319185,4.151516013,5.028018552,2.817883485,4.345239034,7.213946627,3.461062932
OS02G0167700,21.50017659,17.93303198,29.50920188,12.79610153,10.55309652,14.43941735,17.86216043,9.452342021,16.38480545
OS02G0168000,3.336348988,3.103516491,3.072055243,2.630833098,4.964206061,2.777492844,2.510078721,4.299212982,2.203528685
OS02G0168100,17.21304769,89.4206317,15.13656523,13.49853505,107.9367947,14.44565697,10.04107501,81.67664567,14.12200985
OS02G0168250,5.799967181,1.269097432,3.080520533,0.438909265,0.521848714,0.68512388,3.417992763,0.481606238,1.59531377
OS02G0168300,5.487774459,1.112303743,3.008347605,0.481499524,0.624774381,0.644237249,3.328764536,0.422105039,1.542682767
OS02G0168400,28.10902449,9.332089228,16.20102723,6.901566931,3.823075328,5.331599327,11.75535489,3.352713147,7.425554491
OS02G0168500,11.11206287,12.30357893,11.49415502,14.63332176,12.76854573,13.02175695,15.97674766,11.82351266,12.0157929
OS02G0168600,18.04268195,8.013986684,17.71879008,18.88003797,13.19821966,15.52200475,30.04755986,12.98532745,24.06594325
OS02G0168700,2.061009848,1.053278584,2.280939347,3.913988,4.10895117,3.920338065,2.640829343,2.320650391,2.987180735
OS02G0168800,20.67542077,7.986745603,11.0871379,11.95833184,12.96342121,12.86103522,14.5475828,6.608193872,10.88425336
OS02G0168850,31.54014659,13.95144521,13.39845854,18.56664582,19.46945357,21.32671269,22.72730782,8.562746923,15.78157731
OS02G0168900,8.966212789,4.838886684,8.77223614,12.20496737,9.855374617,11.48827373,10.9829866,10.79764521,12.73171396
OS02G0169000,2.696155872,7.461103215,3.5682564,7.282216899,5.922538815,7.021057266,5.13240304,3.009918643,4.793465259
OS02G0169151,499.9017948,132.3854555,335.8700381,328.1372592,149.9937922,310.2999325,377.388116,85.54503674,238.6123173
OS02G0169300,456.5986523,119.6427806,304.7182039,298.1222467,136.2006907,281.1979308,344.1326802,77.39344985,217.0400098
OS02G0169800,4.636664538,22.24797583,13.23109363,1.713149665,2.096620686,2.198475944,4.998544509,12.81584376,6.057945831
OS02G0169900,20.7532089,10.02587948,16.96848918,14.86232029,10.38770036,17.34819859,9.70384576,6.812313835,12.60842094
OS02G0170000,0.140796988,0.230621796,0.170697818,0.270635935,0.388503071,0.152847027,0.071959895,0.195620785,0.10004066
OS02G0170100,413.1244558,49.97830648,227.1184377,197.2653095,36.59923647,166.880147,551.4006731,39.26095856,204.4391795
OS02G0170200,20.48383799,27.0270153,35.03591639,28.37404596,31.58911858,30.64940783,29.14002656,27.88047139,34.4878627
OS02G0170500,20.14458071,68.12356045,34.55813473,29.54157758,61.85626166,27.19257103,33.2792888,92.60072952,40.40007151
OS02G0170701,4.923674339,0.725613141,1.809726707,0.384669108,0.464358567,0.323199144,1.216766067,0.469988051,0.459058815
OS02G0170900,9.104763801,1.480716602,4.283486274,6.436148213,2.335574599,2.709274717,5.03925122,0.832407417,1.44252561
OS02G0171100,81.5919001,8.904435835,70.89391876,41.78802171,15.16892414,50.90540503,63.3078865,8.243849909,43.63706853
OS02G0171301,92.95179965,10.29339268,81.54436461,48.27497046,17.33001399,58.41709986,72.80114222,9.347599253,49.95786256
OS02G0172600,15.96906136,13.32401768,14.14416871,18.23189848,12.4132068,13.88983917,11.9891435,9.087487514,9.245915449
OS02G0172800,0.128664728,1.155717521,0.5588274,0.714066042,0.639727093,0.549867926,0.188590046,0.378750964,0.206804954
OS02G0173000,1.614983468,2.09391844,1.858791049,1.812790932,1.761561824,1.501587561,1.711228771,2.209488814,1.626335624
OS02G0173100,11.44759744,23.96976391,15.17335496,7.300558091,7.088713955,6.186888854,10.37094813,15.22742427,8.770451377
OS02G0173200,38.31117632,59.59500979,29.34117634,42.78425581,55.1236542,58.20540743,54.42981714,90.28270401,55.36780974
OS02G0173500,67.36996277,61.24377617,86.40828974,78.47373594,50.28575461,84.63634602,83.52039616,46.20173467,82.02350827
OS02G0173600,1.035185586,1.420659336,0.178448291,0.14596912,0.151174536,0.229553166,0.485763562,0.151389811,0.158270845
OS02G0173650,10.90037686,14.53153223,1.39629278,3.071802852,1.399032192,2.254695824,3.886640202,2.960970404,2.049523956
OS02G0173700,2.00023568,3.324967349,1.581192872,3.21210549,3.270528418,3.080346971,2.466037048,3.564154609,1.855036465
OS02G0173800,73.8557851,93.2033262,58.23310105,78.38590721,105.7751634,69.42883143,59.1658654,71.47683132,52.51642516
OS02G0173900,59.64385114,45.36636897,49.34526019,52.39545481,35.6436241,46.01220404,46.64984412,35.58213623,37.83678471
OS02G0174000,9.515094391,26.43664682,22.78032628,21.58625188,22.53681397,13.05359528,4.263121541,15.93165648,8.11812758
OS02G0174100,3.362028299,9.763231029,2.57900767,2.060575467,1.892963218,1.326112513,3.806048924,4.489809064,2.087839562
OS02G0174200,49.05596926,53.1345848,48.02668274,64.61491596,61.18069513,52.47009446,44.10061148,45.42749689,39.5816976
OS02G0174250,58.17041557,62.97627833,53.75447044,76.29112225,74.84472341,62.75812165,49.7905619,53.93200723,45.53998094
OS02G0174300,6.315777838,12.79314202,9.787022258,10.56541691,4.83108888,10.00275566,4.498500019,10.18549446,7.731670694
OS02G0174700,24.69236704,13.58985571,27.65714116,46.2349947,22.21398439,31.09925452,46.18907805,18.6214001,35.73298762
OS02G0174800,37.48733885,18.76339131,41.05319582,71.34902616,33.27416243,47.3691398,71.43769487,27.6461027,54.78997072
OS02G0174900,0.22348383,0.443978602,0.731683431,4.578570939,0.252368761,0.380655252,0.650899514,0.178496733,0.207267681
OS02G0175000,0.543204828,0.483074143,0.674674339,7.205126312,0.253957828,1.101014284,0.961221431,0.148399686,0.27157226
OS02G0175100,57.70157041,74.20888019,88.14500931,79.15342691,94.98929899,94.03186392,46.8873836,77.37326751,66.20530023
OS02G0175200,0.647384749,1.691802448,1.961894831,0.195779792,0.186956978,0.192283035,0.220766962,0.192743333,0.15626304
OS02G0175400,85.42372218,4.664874968,44.22002529,9.604462885,3.474087575,15.79911566,47.20011364,1.393606768,20.63185295
OS02G0175500,12.46076125,19.18588252,22.59140189,17.56279542,19.49378196,18.77947497,21.05450659,17.53151805,23.51335758
OS02G0175600,201.7977092,158.1282809,299.0084947,132.3043835,158.2290784,209.3161284,318.2209473,267.9476857,351.7237867
OS02G0175700,0.139041209,0.259786993,0.20496736,0.186626384,0.251774217,0.132700592,0.126596308,0.133633924,0.159782674
OS02G0175800,344.8551496,125.8775726,324.3181244,214.5356923,116.9339506,237.65152,502.7084451,137.4119576,359.2908916
OS02G0175900,26.21910463,22.65110472,18.71829152,18.67636252,20.62660494,20.10516392,12.94524688,14.63794609,13.34004996
OS02G0176000,7.320795701,6.987137153,3.456740803,9.856787352,13.36084518,5.220093347,4.656307481,5.477088079,2.861717206
OS02G0176100,10.14547755,39.4856439,11.75431697,5.77597124,24.67034018,6.66620225,7.898712911,29.76695735,7.44220311
OS02G0176300,3.150856123,8.698018576,2.520782256,3.756061346,4.851603111,3.514819379,5.401744327,7.266404673,4.543354444
OS02G0176400,14.09546996,32.50032328,11.37061481,19.58533079,19.63059972,16.86884057,26.17251788,26.62710535,20.22839227
OS02G0176700,24.06001408,65.51693711,55.47944758,17.99368443,21.83317008,19.28306241,25.18079864,38.15979757,33.34386743
OS02G0176900,0.452406915,0.539337561,0.342272008,0.472933901,0.748557765,0.365219538,0.310924371,0.450237521,0.207900463
OS02G0177500,77.97576334,67.37804684,102.3383574,81.10018658,89.63969213,110.9223596,165.1031744,198.5481016,219.7746793
OS02G0177600,317.8634146,107.4066842,259.2304327,514.599462,63.04332527,346.8874836,474.3445514,54.16826849,218.3493894
OS02G0177633,343.8492517,126.6471479,258.7510543,500.6238832,70.96653431,316.9063638,359.9179528,55.64341889,175.4767315
OS02G0177666,424.4813538,169.1021052,326.8832924,667.0752594,100.6617924,487.5323002,567.6915903,81.15614978,275.445152
OS02G0177700,1.044544443,0.546363517,0.732202871,2.296130574,0.841368225,1.442478827,1.252195641,0.759207129,0.429698996
OS02G0177800,31.82016943,54.39869167,29.65813393,32.93103982,49.05007427,30.89897266,28.31157102,33.43699284,22.3159514
OS02G0177900,5.787382083,26.71162143,5.782313103,9.498858381,19.96986778,8.982446864,9.061954592,18.93538608,7.315082039
OS02G0178000,1.114728088,12.24089933,3.044281837,2.552658679,5.828240834,3.12517797,1.491281822,5.820401112,2.255429148
OS02G0178100,5.340617301,6.255249934,1.077717816,3.431459105,3.977921065,5.46715682,2.700704399,0.918521034,1.30428435
OS02G0178200,0.40886894,0.627126199,1.018742539,1.085695941,0.521727928,1.230438078,0.404659115,0.273641343,0.299774187
OS02G0178250,0.448023977,0.687182484,1.116301677,1.189666823,0.571690823,1.348270085,0.443411001,0.299846407,0.301880414
OS02G0178400,100.273758,99.76513443,127.8685147,110.8510326,108.9360894,129.4056541,249.5040199,188.3418643,266.6092591
OS02G0178500,27.8190175,5.742625055,23.15666295,4.364854726,4.656445116,6.675875532,16.09849556,3.619406861,13.22728785
OS02G0178600,0.901611976,2.550483155,1.098061617,0.972994421,3.370198645,2.138177965,1.083676838,7.289596175,0.93735605
OS02G0178700,7.859272326,0.484352934,6.170776091,0.262409904,0.386235881,0.186384783,9.794296745,0.428711105,1.000269408
OS02G0178800,4.462505439,2.220870418,5.314474659,1.442849238,0.7960297,2.184333459,2.261998163,0.335801888,1.945960219
OS02G0179100,13.52059934,4.775990423,17.13230789,7.154149585,8.234136895,9.344847704,14.39119254,4.772693159,15.19995792
OS02G0179200,76.76613046,49.35754325,33.32673504,91.60416797,78.10795388,78.31147633,59.13043777,57.68297749,53.67097575
OS02G0179225,74.3493641,44.5699696,30.40216401,87.1852396,74.74187395,73.89777362,54.78314964,54.5249834,46.78102655
OS02G0179250,0.219171557,1.271142342,1.200407031,0.21609728,0.160332141,0.155767466,0.237280864,0.335769394,0.130040334
OS02G0179300,28.27158278,11.82744811,35.01238083,18.56608737,14.38722491,20.79121857,28.23873753,11.97392661,27.00332093
OS02G0179400,6.060866934,0.268357909,7.355252233,0.513480221,0.247697503,0.287885232,2.990704482,0.24235317,2.746066012
OS02G0179500,8.707116725,5.434116335,12.00301758,3.995622101,4.778522499,6.631316152,5.707384773,4.363219864,6.030263065
OS02G0179600,0.7813078,0.327913656,0.107017742,0.540826434,1.536325345,0.438571909,0.109630466,0.632446672,0.094290125
OS02G0179800,5.773275394,7.761713977,4.808975074,6.564463027,5.560349193,3.989417988,5.567362264,4.503442179,2.646502484
OS02G0179900,19.28570403,20.62645117,25.46685622,17.98166603,12.21871281,16.83927465,15.8990585,12.01952281,15.74684943
OS02G0179950,29.98729501,29.59299478,37.78358167,27.03151112,18.82560707,24.83383095,24.39676497,18.2051045,22.77618958
OS02G0180000,31.83025615,51.46823408,41.96502572,32.95323973,54.63832564,37.34576311,34.13741254,44.64455328,36.67092667
OS02G0180100,18.64465599,15.51423238,16.47018918,17.09057832,18.67336997,18.2590186,14.57995206,12.15169887,15.57252965
OS02G0180200,39.59408057,28.05195864,32.76001223,40.0573369,52.97657954,44.33241234,36.63785876,32.09047048,34.31711334
OS02G0180400,3.618506816,1.80227952,3.190104969,8.322318697,1.705628648,3.811995338,1.345946566,1.395210455,1.269555673
OS02G0180500,11.01095916,7.992875276,10.13672538,11.0187397,5.953674826,10.71064679,9.453681867,5.459608118,7.833892519
OS02G0180700,37.62119147,81.46715466,43.9229831,19.1101553,37.92474596,16.18448876,28.34863531,63.46714008,24.02716096
OS02G0181200,207.0058916,491.7944954,152.8661664,311.8721907,668.4044902,430.1436668,150.7357724,564.141457,267.2187845
OS02G0181300,349.8711023,903.681986,382.5607258,543.87454,1222.246346,870.7097048,394.9851401,1246.781062,742.3216868
OS02G0181800,30.45702218,28.47333844,23.93918746,40.34734625,27.28134901,32.2996855,39.19182333,19.80711412,23.15392262
OS02G0181900,21.5969405,19.13220832,10.73827513,18.76587967,12.02553046,12.63361404,10.0910893,5.056790111,6.861563807
OS02G0182100,37.05084849,59.45337194,55.33823979,45.22167549,40.90245803,56.15674532,26.92423618,29.25852094,35.16246183
OS02G0182200,37.53424969,60.36318001,56.44128904,46.6804844,42.32745266,58.00093793,27.69191994,30.0993107,36.5840134
OS02G0182300,4.351054299,9.965022075,9.095197333,13.18102178,5.723559546,19.56319963,7.479369572,5.005789404,15.69547702
OS02G0182500,50.91068536,18.95728601,42.40543754,25.07875242,18.97625947,36.77557727,32.50727843,13.29986295,40.24540378
OS02G0182600,14.4029643,2.674920023,10.95474122,16.08273997,1.385167536,14.72571284,12.25591457,1.712462759,9.43065529
OS02G0182700,17.01006505,26.06673827,16.91644054,21.42688747,34.97136741,24.51993737,18.1598697,35.05171217,24.38901338
OS02G0182800,55.05944939,73.37086255,50.39962703,65.62409788,66.95168724,62.12156493,47.11285636,50.047402,47.39116636
OS02G0182850,33.91822447,23.69905037,58.60157394,82.33560972,37.68726789,75.89456698,60.66499365,38.30328203,50.45224126
OS02G0182900,17.18066618,32.67867065,23.79649206,18.92370205,25.64781009,20.65171933,22.70573141,33.82128131,23.87357254
OS02G0183000,10.65559381,2.259508994,8.303261936,0.400244569,0.788367824,0.79391575,8.869222486,1.353811235,3.797784165
OS02G0183500,0.365517261,0.262842525,0.563673702,0.087655559,0.113831223,0.089822708,0.595869093,0.083022476,0.133392783
OS02G0183550,0.378397856,0.272104928,0.583537203,0.090744485,0.117842563,0.092988003,0.61686714,0.085948135,0.138093459
OS02G0184000,15.77363875,17.77385245,14.90845539,14.11247108,16.83266678,15.24168384,13.56515154,13.46666987,12.54146599
OS02G0184100,41.70633393,18.55246268,37.5205374,20.15598458,15.5148415,28.32686648,36.31625369,18.89965778,42.50005078
OS02G0184200,58.93279664,13.27521669,39.39471261,77.15095329,17.53943954,61.0108815,40.56331901,8.5214619,29.6252261
OS02G0184300,42.21980487,8.793146477,33.94112678,63.19752528,13.37038381,45.64195692,29.45185449,5.99300832,23.78948174
OS02G0184400,15.71319889,17.1383166,15.72458137,15.8442223,10.18842984,11.46024345,14.2408381,8.564027106,10.13095595
OS02G0184450,5.078393775,5.169368877,3.91697655,6.114673577,4.581598865,4.118500426,4.236829351,2.473448463,2.900547603
OS02G0184500,27.16938514,41.60302446,28.95584721,47.88144008,42.66622441,30.27784105,44.2961057,44.55162221,34.0862792
OS02G0184800,14.48153008,15.70162753,14.99002509,33.98171445,11.23371624,25.53650655,14.64769744,9.400381713,13.71322648
OS02G0184900,13.09925851,15.20576626,14.08895115,31.69670431,10.5043667,24.17776899,14.01970929,8.939494366,13.43692657
