CMZ__PLATE,QHB__PLATE,RSS1__PLATE,SCR__PLATE,SHR__PLATE,X35S__PLATE,polyA__PLATE
OS07G0289800,4.991438768,2.732435405,0.578212005,1.135736138,0.769086603,0.482018129,0.410119857
OS07G0290200,2.024909007,5.068293597,4.241983325,0.518183917,3.661349373,16.09380916,4.97644541
OS07G0290800,1.846052583,3.921372883,2.459783353,1.740777053,3.960461547,7.123257998,1.615695084
OS07G0291100,26.24999163,47.61135534,27.91511975,34.06136857,29.4450572,27.6153405,41.42738399
OS07G0291200,1.883809718,5.473060631,2.491558081,1.375260659,2.825143002,1.962220688,1.591190566
OS07G0291400,0.42248767,0.145331335,0.075672464,0.498384792,0.522770238,0.074548132,0.135168519
OS07G0292800,18.3874492,33.50541553,33.56554699,21.51300949,27.42800794,29.00206723,27.73179589
OS07G0294100,6.325433316,2.541848225,3.340912555,8.109280816,9.354460512,1.81538735,3.853136989
OS07G0294300,16.61306055,7.596780686,9.833351502,8.088520735,12.10737756,8.381721847,15.47427939
OS07G0294600,8.257665734,1.344113361,6.281011792,7.85683792,9.168288582,1.624153532,3.403425359
OS07G0294800,26.78617236,43.58790121,54.78462229,21.47326262,30.02450602,45.0315358,34.82629083
OS07G0295000,9.947537122,16.28277819,11.93476064,11.96336424,4.441434247,5.863997091,8.940498506
OS07G0295200,18.94706418,29.33684351,27.42821054,12.50861211,27.11121014,27.12341863,21.11956047
OS07G0295400,11.72078517,21.44788497,16.27721761,11.34899775,10.39732631,11.43300321,10.44481558
OS07G0295800,28.91134032,39.07662941,25.6741823,26.52747561,17.91404237,35.20718663,27.21227086
OS07G0296000,11.25961024,2.310734566,0.808129035,11.83720836,10.20317077,0.513492002,4.993287872
OS07G0296100,36.22035569,7.642984944,2.659406075,36.40090272,21.60111765,1.409466818,15.81967774
OS07G0296200,50.92178771,28.67033402,20.75230833,65.53088169,40.91709377,12.11557999,11.93095707
OS07G0296800,5.75795977,2.425168008,1.019040952,3.992122479,8.023057847,0.774798603,0.525831982
OS07G0297300,10.81756866,12.34789052,12.74434664,7.768424964,10.01556972,6.523070595,10.06683262
OS07G0297400,214.8727214,85.00460854,42.33104487,222.7614519,187.4869144,17.43717793,45.03582037
OS07G0298700,3.483475639,0.74170582,0.377886006,4.487015436,3.009097941,0.375874005,0.865311668
OS07G0298900,4.346949931,1.939472496,0.499955,2.066879444,3.741023545,0.239292136,0.469236111
OS07G0299600,12.81169423,9.229048305,5.776748705,16.70108987,6.544821018,8.056660171,18.73401533
OS07G0299800,1.232899997,1.814554684,0.925912782,0.66945609,3.099518104,1.514053679,1.00740634
OS07G0300100,3.826192445,2.857218023,1.675545969,3.225751181,4.357797439,1.908143313,2.55792291
OS07G0300200,8.074578095,6.281193555,3.712048425,7.008259312,9.339991197,4.227911413,5.538742464
OS07G0300900,10.35151139,14.52272115,12.11608442,9.876001598,8.818177154,7.316160253,9.885897031
OS07G0301200,27.96959438,38.788663,32.94190408,29.18625091,32.2459764,22.45562593,28.90587251
OS07G0404300,6.287114914,15.80801194,14.34490083,7.741562787,4.593458132,13.36448562,9.323326678
OS07G0404900,17.04907027,19.42224365,15.6147685,14.52907359,14.84945546,17.15144883,12.7309675
OS07G0405100,23.86303075,27.86019328,22.46769973,21.80428672,20.87092844,24.54628715,18.53152265
OS07G0406300,178.886302,93.08192366,144.5064498,177.9025594,165.5421555,163.376981,122.5383924
OS07G0406350,173.5995689,95.45054532,147.1785171,176.0962201,158.517907,171.4499981,124.3402708
OS07G0406600,86.21563767,15.98808208,6.445345087,115.9332025,82.54874425,4.528272435,45.22282251
OS07G0406800,6.059642071,9.845287848,10.19032815,8.663213049,2.897976175,3.174437827,6.770369942
OS07G0407700,60.26230788,11.49439046,2.554520617,75.0616335,72.24117739,1.780129216,13.08419082
OS07G0407900,0.811289553,0.569351619,0.997276683,1.418199602,0.805674863,0.409115044,0.578872385
OS07G0408100,14.50675527,16.84206932,16.02085456,11.06650142,12.65550697,10.61286139,12.20123556
OS07G0408500,4.567536325,13.27663624,8.905980639,3.614918626,9.579183266,1.35117947,6.296775461
OS07G0408700,52.78495137,99.30359227,111.5003243,52.10190332,31.89464918,69.50998225,102.3671526
OS07G0409100,88.43199561,139.9005068,109.0240474,69.23302199,97.60142382,107.9945545,116.8138233
OS07G0409400,3.228336492,3.229980141,1.665236516,1.394435789,2.75122393,1.147110469,1.653652087
OS07G0409700,21.52229116,20.18710514,18.02284874,20.20686896,17.60863785,15.16998082,16.33659156
OS07G0409900,16.21288986,15.36234617,19.56974861,15.97578665,17.95436097,23.58162041,22.33779688
OS07G0410100,62.84703713,88.21361976,97.72760361,53.08341836,54.60477218,53.63568437,67.02388257
OS07G0410300,2.932413966,1.260526025,10.42425281,3.869629881,1.659909917,14.34648493,4.75374498
OS07G0410700,1.241172737,0.458493751,1.140977119,1.500565054,0.7655851,1.150552203,0.643322582
OS07G0411200,3.079787409,5.49357318,2.071335019,10.17235846,14.25048086,1.484330642,5.162888845
OS07G0411250,4.0681589,6.203260134,2.423220379,11.53855407,15.37463932,1.561930642,6.069729954
OS07G0411300,4.058935634,1.081468988,2.764703899,4.296214058,8.880253715,0.779852952,2.476879884
OS07G0412100,5.408661267,38.00070244,6.824899813,4.635613938,7.125880053,10.67732504,3.939173443
OS07G0412400,14.71804749,17.68508975,12.96351744,9.231199306,18.43005252,14.6916384,21.67283704
OS07G0413300,1.966670644,0.793268846,0.488607498,3.395211366,2.048371464,0.171361361,0.672191282
OS07G0413700,15.55209175,24.49680729,7.927750463,14.19189698,14.47044529,3.986163445,7.445145638
OS07G0413800,0.34866105,0.409153582,0.255595585,0.770776438,0.4891617,0.235094809,0.161956755
OS07G0414000,0.429211341,0.27097269,0.113364544,0.24502745,0.34807582,0.215982756,0.093662859
OS07G0414200,5.892806326,2.84132998,3.253308455,2.304633483,5.005886041,3.260602313,4.389139987
OS07G0414800,10.81818485,23.77235717,10.58853761,18.16644036,16.23524301,6.069382422,8.892869511
OS07G0414900,4.782481349,1.646238637,0.315001168,5.780877691,6.519197923,0.149155908,0.785558288
OS07G0415200,13.95458857,34.46332902,25.10920562,15.00663403,12.53655973,12.50392652,27.42595242
OS07G0416600,1.436906144,2.06640366,16.09701806,4.826760744,6.988676746,77.55186555,5.114341236
OS07G0416700,1.085384398,0.279778825,1.609354157,0.330085438,1.006390281,11.17750059,0.742400876
OS07G0416900,12.83887987,9.298941534,59.56308595,27.26869428,18.27595245,269.9470612,37.22981093
OS07G0417200,19.561116,9.280102056,70.0576262,16.50460191,14.15602507,313.8596614,47.71499516
OS07G0417766,7.51809733,1.225436155,0.589620648,7.576433665,4.402859111,0.589933405,1.689329395
OS07G0417800,1.205059197,0.770413577,0.198372595,0.798189853,2.954157302,0.164841832,0.580942881
OS07G0418000,15.77002207,12.16821954,13.55852219,18.22737123,19.10462469,11.07050593,14.40035203
OS07G0418200,16.43363754,17.2584369,12.84935846,20.35145476,19.03869859,13.6582424,16.31922161
OS07G0418500,21.83078405,6.359421299,28.67538073,16.20259707,15.08927308,7.373772332,12.31552613
OS07G0418600,5.875269383,161.7837878,30.24218939,13.82470618,10.03674255,94.2134993,68.96830594
OS07G0418700,2.160311412,183.6143442,19.3742311,9.269772661,4.831586484,69.06158693,42.7024482
OS07G0419000,6.660613736,0.89755217,9.037491687,4.825133726,2.350314752,2.150750845,2.439411457
OS07G0419200,8.447624806,15.32730287,15.32343747,2.613805988,4.833845489,15.98445934,8.551391685
OS07G0419300,0.867601477,1.101386837,0.686864118,0.53281258,2.518701805,0.402600492,0.392998514
OS07G0419500,22.35795339,19.23589882,18.6384541,24.42213664,29.21180665,13.44872996,20.88891861
OS07G0419800,80.24590752,43.70220162,23.43948619,87.67557374,84.25202028,22.82967054,56.33938647
OS07G0420000,10.99748521,1.704730583,0.700486089,15.45569886,10.94282279,0.747677682,4.410521181
OS07G0420700,85.49207512,116.2902327,97.32520412,98.46880009,96.80155736,63.55497126,83.7691182
OS07G0421000,1.909495946,4.171925308,3.196211734,1.665118468,0.34784832,4.176147584,1.453470577
OS07G0421200,99.81444997,22.67790659,7.505933488,123.6276031,136.0501757,3.904971074,23.02929561
OS07G0421300,61.02295115,17.9909711,47.17268488,50.48334558,46.93057225,41.88729709,46.07177405
OS07G0421800,1.346786656,1.241895341,3.638071572,1.731122042,1.172264161,3.700190215,1.44066949
OS07G0421866,2.534674945,0.788278666,0.760488331,2.712891168,2.589053525,12.5035399,0.518341522
OS07G0422000,6.958787967,1.676367259,2.554798956,10.5132173,4.988016467,26.05965557,2.576775473
OS07G0422100,0.419627458,2.606081349,0.236806401,0.927660138,0.588725585,0.180185474,0.153075942
OS07G0422250,0.713051169,3.693853668,0.360023051,0.704223631,1.000390844,0.306179829,0.254362127
OS07G0423000,1.303773169,3.283173737,3.315476574,2.299075708,2.165636792,2.015339784,1.972461198
OS07G0424400,315.0005726,156.3898337,179.7475502,270.2191724,342.1859217,162.7055924,213.1286329
OS07G0425000,0.314546619,0.790873322,0.251756611,1.881399278,0.441300107,0.600223418,0.148091891
OS07G0429600,0.665514425,0.622276676,2.882972117,1.421591304,2.003952578,10.89275687,3.487406234
OS07G0429700,11.05749479,1.246481465,24.62656045,63.42010215,10.29513605,61.63058601,81.65302004
OS07G0430501,4.538642136,1.408305375,20.79449404,17.83847408,5.134137956,59.31732293,25.44646794
OS07G0431160,1.84558017,1.032957938,7.103268526,1.510526372,2.897522819,15.72873377,9.617341678
OS07G0432100,4.621084089,3.042197,28.59242293,20.71643932,4.737330209,83.40818096,34.35681098
OS07G0432201,4.665253597,3.084485548,31.44932843,25.48656306,4.307115265,85.62278441,46.83104446
OS07G0432333,3.224526891,1.644329836,13.41054228,8.48877507,3.586893385,43.80222612,24.90950185
OS07G0432800,18.26364802,5.21618279,2.167040162,26.3349512,25.66934233,1.207707443,7.896935194
OS07G0434100,5.505346979,1.764008714,0.360904418,6.096443161,6.002621646,0.120242432,3.013362149
OS07G0434500,11.49747518,14.84222721,6.433324653,9.271542409,6.972997751,5.611956953,8.312944844
OS07G0434700,4.478976139,0.888845542,0.444800889,4.000988113,5.224720967,0.327204674,1.416541146
OS07G0435100,62.35818806,135.4709542,131.0982536,39.97059089,50.13713983,107.1957646,117.3640404
OS07G0435300,23.21053635,5.50379456,32.61227798,20.51632564,33.08363349,372.2697169,46.14876647
OS07G0435400,29.87141755,47.90407194,47.6247683,25.10344443,23.52154786,31.06078435,29.69827635
OS07G0435900,7.255949275,14.59619251,10.3713826,9.090371224,5.190162593,11.00017294,8.343444206
OS07G0436100,27.82275127,21.00079769,23.0369049,21.8554629,23.6639679,15.49469578,14.17438976
OS07G0436600,5.30585543,4.14842542,2.864316855,2.740684398,6.519679943,1.451502086,2.556464798
OS07G0436700,2.786776133,2.163004478,0.996558864,2.299946489,4.513012219,0.673885381,1.63668217
OS07G0437000,2.419127925,12.902983,10.28092856,8.058536192,4.761900797,2.545461729,3.534459934
OS07G0437250,7.523731942,14.81333603,13.83173873,6.976847297,13.47569185,5.233894455,4.329580905
OS07G0437500,4.187123108,1.506361032,4.609323333,5.156999585,4.603118923,3.431389256,3.606131524
OS07G0438300,4.237190383,1.176359796,0.499603795,5.679253774,2.389368718,0.891100649,2.120854589
OS07G0438500,38.82377323,60.05012394,33.91204729,23.34201343,35.94730637,51.33299684,38.22015882
OS07G0438550,62.91853686,164.8065334,101.2444109,81.31329798,85.69115326,105.0395641,80.37096915
OS07G0438600,1.112715229,1.741191003,0.588911713,1.584140938,0.674534764,0.497986974,0.301151925
OS07G0438700,7.056838068,9.252924739,5.967176735,8.576121531,11.74763726,3.095893396,5.160635843
OS07G0438800,41.15818384,32.96468855,32.64433189,46.94121243,43.65843635,27.79423995,36.26698443
OS07G0439000,3.994542179,1.264476459,0.201396906,2.625604658,1.571185747,0.235725004,1.754131955
OS07G0440100,0.662090736,0.267494499,0.366653987,0.592706944,0.66531974,0.296530858,0.22612587
OS07G0440700,1.655317601,0.862061181,0.342004133,0.804048319,0.298155703,0.132822618,0.263927434
OS07G0440900,0.16597208,0.13850589,0.07530688,0.773677186,0.405810156,0.055055157,0.068702773
OS07G0442000,56.75697221,15.98773396,11.80657654,67.9504381,57.96179181,8.425268873,23.08518472
OS07G0442800,0.720829369,30.97041695,0.364579277,0.296163614,0.902966774,1.723767571,1.355843242
OS07G0442900,310.8563843,51.18686166,362.8019035,367.3253746,304.9431334,382.336667,377.6074092
OS07G0444000,39.29497535,18.1974017,15.67386827,38.62510604,35.61011321,18.56657512,20.62769999
OS07G0444650,55.77275468,28.26365462,24.56379513,59.00313101,52.57979413,29.13961743,31.40596194
OS07G0445600,266.0845201,90.78561598,62.02873018,253.0568498,271.0093962,38.94920743,65.75639467
OS07G0445800,10.62598808,3.75422417,23.21360922,11.55560465,25.30082391,4.074767235,19.3413473
OS07G0446100,47.04277683,33.60205572,35.18925242,52.86675702,45.76362192,45.58078801,44.55855808
OS07G0446600,11.53115742,6.261654854,7.627114445,9.35955714,3.757567464,10.75881378,12.86592692
OS07G0446900,6.705302312,6.714748954,2.070110669,1.643188473,2.334245303,4.919235374,2.583168864
OS07G0447000,0.427164141,0.156323361,0.269980254,0.246798599,0.388811801,0.220776081,0.165744578
OS07G0447800,31.36660588,61.10602027,44.85559549,26.16130697,33.39605404,48.2554072,34.84051535
OS07G0448100,135.5127545,50.29324296,498.0975118,146.442899,105.4249424,310.3732279,327.9909735
OS07G0448200,73.57555424,20.53442833,39.68893214,91.94021531,89.78959137,27.47070787,44.76473874
OS07G0448300,72.49922223,21.4994894,44.43024183,88.13674003,92.15526941,30.76117171,44.93310621
OS07G0448400,11.93429665,21.43242742,77.39105403,22.27109067,25.50005591,66.1581268,41.77443097
OS07G0448600,20.79890978,29.93403193,106.6117739,21.53282994,23.20874991,95.77715467,63.81659601
OS07G0448800,726.2792721,978.5675571,1613.374789,562.0100775,556.1687389,1065.986594,916.7471587
OS07G0449100,33.21265907,38.9477156,60.83747401,33.36437748,51.59355521,41.42572937,77.98423382
OS07G0449700,12.30955397,2.764992164,2.322640612,11.71818849,13.67510198,0.531374969,1.796830689
OS07G0450000,9.064755053,28.59816006,39.44656315,14.28553425,13.19183097,18.85057952,46.56369532
OS07G0450100,2.143955247,0.225050105,0.164920409,0.979276862,2.539230332,0.181182263,0.435358434
OS07G0451101,3.542274515,6.153415277,0.785610091,8.488923562,4.465097538,0.329617464,3.143352541
OS07G0452400,14.193312,19.68975029,14.75725534,15.39759928,13.15048557,13.22742294,14.58219806
OS07G0452500,17.99864966,22.94127457,32.74215519,23.63918111,27.68711057,47.18481362,32.14670712
OS07G0452700,9.319789013,3.038790796,2.482899363,6.535569906,3.757884374,1.331161772,4.680008043
OS07G0452801,2.451859876,0.437144096,0.141657667,3.147292078,3.713150802,0.076594864,0.678861598
OS07G0454100,18.00566338,17.5287625,10.72898723,22.22971555,15.79341776,8.283680003,8.790926426
OS07G0454200,6.707537084,2.29880772,2.091102008,11.8483888,9.626032719,1.15668102,3.03602088
OS07G0454400,32.7444789,8.938224978,4.3007912,34.88388858,27.1834319,3.761045896,12.32344737
OS07G0454700,10.24409574,15.32610416,18.69846875,5.656341891,0.846117534,15.43168742,14.86819258
OS07G0455100,5.087977367,12.01589992,11.42052245,4.503571271,5.166510161,6.24842942,8.696006806
OS07G0456400,34.20121321,19.05005492,15.83984421,34.95255828,22.40168624,12.61169305,20.26311839
OS07G0456500,0.690706611,0.883573468,0.333070974,1.023824967,0.799991451,0.116774269,0.375056579
OS07G0456700,17.77970458,8.814990437,4.185728182,20.46738554,21.11313726,3.706306244,7.44255309
OS07G0456800,25.40709277,12.84040861,6.856820305,26.88880489,25.85256638,6.746360064,10.2381174
OS07G0457200,0.989134603,0.566251377,0.20675574,1.676343165,1.369327632,0.253024978,0.776903032
OS07G0457300,12.53820047,14.57497444,12.45893347,17.37806657,13.8073725,13.91984286,11.39109351
OS07G0458500,9.282599327,6.751771604,3.707685749,7.048251776,5.660461576,3.139279815,5.323238621
OS07G0458700,11.88082051,29.21910044,14.42917501,19.0265056,8.898867976,6.244421351,14.85137866
OS07G0458800,16.07013256,7.799758242,2.931075703,15.26548581,12.03262995,4.190214442,12.36359016
OS07G0459200,13.59749595,7.265811307,7.367254306,12.87375719,12.37309453,4.048400888,9.393965938
OS07G0459400,64.83387172,50.78263032,56.015801,79.26599512,70.49732678,54.83818647,59.67864571
OS07G0461600,20.60309427,11.51274368,10.06024035,16.89353491,20.7816662,8.35711077,8.386434783
OS07G0461900,112.7281765,27.28613917,13.92165158,126.9693205,132.0264725,13.11838344,18.9294916
OS07G0461950,20.00511024,25.36459128,27.27664843,54.13856929,13.57095653,50.72688764,13.14852834
OS07G0462000,133.3042928,88.46122278,139.3371418,154.3625656,168.973552,120.3646039,112.6338592
OS07G0462200,96.76968468,441.5594644,157.7789616,109.0010665,166.1146501,55.97760592,141.5246013
OS07G0462500,26.35588579,6.037078019,53.73647798,23.36311806,36.18221381,42.69642581,28.47122145
OS07G0462700,24.15437764,12.06020699,14.68344718,29.99839351,21.16350535,21.66308371,28.29696031
OS07G0463100,29.74130949,47.18414283,42.61023757,48.33608178,33.80115795,37.8484235,70.63442916
OS07G0463400,11.18098956,34.22015903,34.48248238,12.00931965,11.90276162,33.37479087,22.55583023
OS07G0464600,2.814206522,2.280361504,2.560176868,1.744868779,3.547629407,2.245547267,1.975085091
OS07G0465100,14.68944572,4.78181002,1.668247739,21.49942685,13.95863773,1.265353039,6.524296595
OS07G0466000,0.319312476,0.198683769,1.178836177,0.315359404,0.447986472,0.137110832,0.133928796
OS07G0466200,19.32251452,10.95928858,8.028566505,21.43488202,30.9585854,6.224653778,9.704572847
OS07G0466300,10.59528101,11.5643259,13.13950315,13.85188606,7.279312244,12.86663361,15.32356575
OS07G0467200,4.108729879,27.72041153,32.29552601,14.95835427,14.77846244,70.3582504,32.30500906
OS07G0467500,32.01814403,23.85788301,23.88852372,25.109202,37.38996973,16.99371815,27.60508045
OS07G0467600,102.2339524,86.33978038,48.06833352,106.5029541,84.40694986,30.07835761,63.49744125
OS07G0467800,7.951599619,4.334312867,1.861648893,4.195598501,7.557104374,1.571540839,3.523176245
OS07G0467850,1.675981811,3.015539146,1.248199587,1.081639044,3.101052539,0.327997175,0.927890731
OS07G0467900,2.040134794,2.480389286,1.008115162,1.081622173,2.921773918,0.364515711,1.184379912
